"ExperimentID","PercentageOfInc","ConstraintStrictness","WindowSizeMs","WindowSlideMs","StartTimeMs","CurrentTimeMs","NumberOfEvents","AvgMemory","MaxMemory","AvgCPU","MaxCPU","NumberOfInconsistencies","AverageInconsistencies"
"e1c836bd-3685-48cc-b63c-37dc87f09347","0","25","10","5","1729162711523","1729162721602","200001","1090519040","1090519040","0.7923383200809209","0.9293487978932653","10527","0.05263473682631587"
"d3836361-374f-4a0f-bcf4-51297383a41d","0","25","10","2","1729162728697","1729162739160","200001","1090519040","1090519040","0.7995884947384412","0.931619048801843","10527","0.05263473682631587"
"1e4a36fa-6abc-4f7b-8fc6-f13e84c0d10c","0","25","100","50","1729162746283","1729162756772","200001","1090519040","1090519040","0.7996969875004486","0.9292657300733437","10527","0.05263473682631587"
"6d795bd5-9f1e-42ed-a277-2aef9c25771e","0","25","100","20","1729162763886","1729162774159","200001","1090519040","1090519040","0.795660156242309","0.9300799126980451","10527","0.05263473682631587"
"4a838b51-2960-4805-9bb0-f73bcbf12224","0","25","1000","500","1729162781305","1729162792149","200001","1090519040","1090519040","0.8042302890735141","0.9290355694499952","10527","0.05263473682631587"
"1ad473f0-5822-458b-93aa-1dd0ae3248f7","0","25","1000","200","1729162799251","1729162811045","200001","1284077568","1308622848","0.8147071761225401","0.9301430131867197","10527","0.05263473682631587"
"5c184842-d63e-496e-a0be-f75170c57791","0","25","10000","5000","1729162818205","1729162833863","200001","3181141967","3657433088","0.8323898202979455","0.9291115652080026","10527","0.05263473682631587"
"8e06a30e-e305-4a3c-9580-3c2d0368c957","0","25","10000","2000","1729162841051","1729162865635","200001","4357662977","4974444544","0.8709513168401039","0.9319993341234012","10527","0.05263473682631587"
