"ExperimentID","PercentageOfInc","ConstraintStrictness","WindowSizeMs","WindowSlideMs","StartTimeMs","CurrentTimeMs","NumberOfEvents","AvgMemory","MaxMemory","AvgCPU","MaxCPU","NumberOfInconsistencies"
"aea1390c-49c6-4f9c-86d6-332ce3ad56fe","0","1","10","5","1685133858641","1685133917044","1900001","1090519040","1090519040","0.37924055482048874","0.9315583500743563","0"
"d68f3fe5-c127-4090-b6b7-4775d54abc06","0","1","10","2","1685134093353","1685134152034","1900001","1090519040","1090519040","0.3801061199158141","0.929435108661178","0"
"d5cfb60b-d3d9-45a5-b2cd-f0947b7df63f","0","1","100","50","1685134328749","1685134387291","1900001","1090519040","1090519040","0.3794964738636164","0.9318575870300009","0"
"522d3267-92cf-4b55-88a6-35a520695cc4","0","1","100","20","1685134562888","1685134621341","1900001","1090519040","1090519040","0.3788131447584622","0.9318533557874414","0"
"8eccf9a0-8e5f-439e-8138-14d68b531a2e","0","1","1000","500","1685134797188","1685134855830","1900001","1090519040","1090519040","0.38246009083094085","0.9289403237304273","0"
"a296df5a-130c-49f6-b11f-4c0228fcf7c9","0","1","1000","200","1685135031884","1685135090239","1900001","1090519040","1090519040","0.3788408085632552","0.9310259959191991","0"
"f1044c50-13f3-4336-a287-af0f2ed5fb5a","0","1","10000","5000","1685135266043","1685135324794","1900001","1090519040","1090519040","0.3826112862739756","0.9309869576318436","0"
"fbcc8978-fdf1-48e3-b308-8bb786d755e2","0","1","10000","2000","1685135500937","1685135559424","1900001","1090519040","1090519040","0.3807669504248205","0.9286163546839514","0"
"ec2c57bd-298f-4f49-a94e-663f242514ff","0","1","10","5","1685580762615","1685580821083","1900001","1090519040","1090519040","0.38137623586408426","0.9273387313324933","0"
"7daa42a0-5e46-4db1-bb91-e15b45102ab7","0","1","10","2","1685581030392","1685581088973","1900001","1090519040","1090519040","0.381335537199182","0.9301040618712274","0"
"f226cb56-1d8a-4858-85d8-d432abe24378","0","1","100","50","1685581297284","1685581355670","1900001","1090519040","1090519040","0.37962017819974153","0.9314464808451063","0"
"89bc8409-dbfb-4bec-ae73-03ed0233fc20","0","1","100","20","1685581563112","1685581621632","1900001","1090519040","1090519040","0.3805644977312127","0.931341308166807","0"
"186969ae-5926-4810-90fe-d8d2059046fa","0","1","1000","500","1685581831101","1685581889638","1900001","1090519040","1090519040","0.3800540845711892","0.9298393156083994","0"
"7efb45d8-83e4-457c-a583-002b610d1953","0","1","1000","200","1685582098535","1685582156995","1900001","1090519040","1090519040","0.38040965934688525","0.9290880814954754","0"
"c105386c-3be5-4ff5-858d-b2a8eb6904e6","0","1","10000","5000","1685582364490","1685582423337","1900001","1090519040","1090519040","0.3840624067898137","0.9294120430989604","0"
"e19a070c-0ec5-46bb-b924-32de188d9276","0","1","10000","2000","1685582632913","1685582691433","1900001","1090519040","1090519040","0.38064132654084193","0.9295352952743003","0"
