"ExperimentID","PercentageOfInc","ConstraintStrictness","WindowSizeMs","WindowSlideMs","StartTimeMs","CurrentTimeMs","NumberOfEvents","AvgMemory","MaxMemory","AvgCPU","MaxCPU","NumberOfInconsistencies","AverageInconsistencies"
"cd56cde5-7992-460c-bd0f-c64fc0a4d634","0","1","10","5","1729198020072","1729198023668","100001","1090519040","1090519040","0.5350558698887184","0.9235144469887387","8","7.999920000799993E-5"
"3b647b27-178a-4a48-9561-003fb180c62c","0","1","10","2","1729198073858","1729198077600","100001","1090519040","1090519040","0.5501150779207705","0.9291678332474207","6","5.999940000599994E-5"
"630691b9-7623-467d-9e9a-696b3ff4c280","0","1","100","50","1729198127397","1729198131588","100001","1090519040","1090519040","0.5861646448455481","0.9251091399142065","50","4.999950000499995E-4"
"3b489cd9-9439-4841-86ee-8e69621b0d68","0","1","100","20","1729198185097","1729198190393","100001","1090519040","1090519040","0.6537506775439095","0.9237145365328895","57","5.699943000569994E-4"
"d1a228ec-c3ca-4511-af20-c7015d073c55","0","1","1000","500","1729198255887","1729198262950","100001","1090519040","1090519040","0.7263674680286122","0.9247093997267971","205","0.002049979500204998"
"caa49103-41af-4d67-a9ff-bbea3975fdcf","0","1","1000","200","1729198368430","1729198381020","100001","1090519040","1090519040","0.8311475771679723","0.9235928637101272","261","0.0026099739002609975"
"eb96442c-c2e2-4f47-89c3-8d0abc55378a","0","1","10000","5000","1729198553557","1729198567513","100001","1090519040","1090519040","0.8444754362674571","0.9243823615004059","522","0.005219947800521995"
"580ac104-d80a-4c64-8236-dfb743dfe79f","0","1","10000","2000","1729198919762","1729198950913","100001","1090519040","1090519040","0.9214290333849318","0.9268175277164109","586","0.0058599414005859945"
"726fb77a-a845-400d-9145-85d6ff71d3c7","0","1","10","5","1729199564180","1729199567735","100001","1090519040","1090519040","0.5327594308861022","0.9192261265238728","5","4.999950000499995E-5"
"4ffbad68-07f7-46d6-8ef3-10bfb2f7d9e3","0","1","10","2","1729199617308","1729199621046","100001","1090519040","1090519040","0.5512580640181843","0.9257770102968458","9","8.99991000089999E-5"
"9f608351-8ab7-48bf-8ece-044e6fc19ac7","0","1","100","50","1729199672440","1729199676626","100001","1090519040","1090519040","0.5872242730285917","0.926952999781205","43","4.2999570004299955E-4"
"b74d2af9-8a7c-450d-a204-1afda4d2924a","0","1","100","20","1729199729865","1729199735198","100001","1090519040","1090519040","0.6584601238867553","0.9264331031956408","54","5.399946000539995E-4"
"551e02b3-bc54-40aa-8015-d8c682baab8f","0","1","1000","500","1729199802700","1729199809819","100001","1090519040","1090519040","0.7272861818380053","0.926704407643838","178","0.0017799822001779981"
"19d62831-28af-4863-8e66-99bd338b7704","0","1","1000","200","1729199916606","1729199929207","100001","1090519040","1090519040","0.8311358519807204","0.9266741970261084","184","0.001839981600183998"
"05d89232-b183-433a-9f16-8777dace4bce","0","1","10000","5000","1729200100940","1729200114963","100001","1090519040","1090519040","0.8457768951573625","0.9239328796783174","557","0.0055699443005569945"
"d1628def-3afd-4043-b2c9-013e86b7f886","0","1","10000","2000","1729200468557","1729200499532","100001","1090519040","1090519040","0.9207006401038679","0.9260809893824127","559","0.005589944100558995"
