"ExperimentID","PercentageOfInc","ConstraintStrictness","WindowSizeMs","WindowSlideMs","StartTimeMs","CurrentTimeMs","NumberOfEvents","AvgMemory","MaxMemory","AvgCPU","MaxCPU","NumberOfInconsistencies","AverageInconsistencies"
"stock-schema-pearson-21580be2-3f85-4e93-a908-f5f30228ec42","0","1","10000","5000","1707257841894","1707257843128","33218","1090519040","1090519040","0.7585586236989087","0.9325790089738588","3020","0.09091456439279909"
"stock-schema-pearson-461f09ec-6a80-47b3-82ca-82d3e61855e0","0","1","10000","5000","1707273940228","1707273941406","33218","1090519040","1090519040","0.758617082773484","0.9322669736816573","3020","0.09091456439279909"
"stock-schema-pearson-af0cef8d-0659-4461-8b1f-9def7a22fbec","0","1","10000","2000","1707273999237","1707274000511","33218","1090519040","1090519040","0.7590337695214554","0.9331644599783061","3020","0.09091456439279909"
"stock-schema-pearson-6313c1dc-5763-44cf-8e5b-819ac11a37de","0","1","100000","50000","1707274059725","1707274061209","65218","1090519040","1090519040","0.6823026501831565","0.9339389131641004","5929","0.09091048483547487"
"stock-schema-pearson-430adf7a-92a7-4dbd-b972-a857f42aefd7","0","1","100000","20000","1707274118851","1707274120327","65218","1090519040","1090519040","0.6770328969390875","0.9309350144451974","5929","0.09091048483547487"
"stock-schema-pearson-fe15555b-358f-49d4-9998-3da466ed05a9","0","1","1000000","500000","1707274179090","1707274180561","65218","1090519040","1090519040","0.6817568117434097","0.934770589070883","5929","0.09091048483547487"
"stock-schema-pearson-a0305472-ba35-4f24-9868-2a5457ce0a49","0","1","1000000","200000","1707274238083","1707274239351","33218","1090519040","1090519040","0.75824365816417","0.9347148202744076","3020","0.09091456439279909"
"stock-schema-pearson-470ccc56-08cc-43ba-9de9-24f4fac8f6e3","0","1","10000000","5000000","1707274296811","1707274298301","65218","1090519040","1090519040","0.684810608413097","0.9347869513106012","5929","0.09091048483547487"
"stock-schema-pearson-1cf309ef-4326-43cd-9092-7f9b2030cb62","0","1","10000000","2000000","1707274356996","1707274358283","33218","1090519040","1090519040","0.7574767150624947","0.9338404279560325","3020","0.09091456439279909"
