"ExperimentID","PercentageOfInc","ConstraintStrictness","WindowSizeMs","WindowSlideMs","StartTimeMs","CurrentTimeMs","NumberOfEvents","AvgMemory","MaxMemory","AvgCPU","MaxCPU","NumberOfInconsistencies"
"c2130481-f728-474d-8616-ca34e65c71ad","0","1","10000","5000","1732623768992","1732623771547","70001","196252613","534075920","0.7374665945474024","0.9273926030208013","0"
"77818706-faf0-476b-8494-dddd22b245b8","0","1","10000","2000","1732623827699","1732623830072","70001","182974268","492345728","0.7281013428762952","0.9274260815021921","0"
"c2b874fa-3c8d-4f51-9bcd-2de8c55aa8af","0","1","100000","50000","1732623885614","1732623887989","70001","129382626","328930984","0.7251799162910584","0.9255403697866204","0"
"219b171f-1345-4342-98df-a9cc6b9e0363","0","1","100000","20000","1732623943649","1732623946173","70001","156391102","412383600","0.7333687657888834","0.9295358069126132","0"
"16f68a1e-477a-4341-a2f9-3a1227effe74","0","1","1000000","500000","1732624001760","1732624004202","70001","193576696","525903424","0.7284564403763599","0.9262829689715733","0"
"dcb75615-c29d-462b-ac6e-d801d9502bfe","0","1","1000000","200000","1732624059915","1732624062349","70001","123549216","642771800","0.7301936485206242","0.9267689428122597","0"
"d8953de2-d10c-48a8-b9ff-53489521e3e1","0","1","10000000","5000000","1732624118056","1732624120488","70001","125944324","316169280","0.7337056071999952","0.9300174107430733","0"
"bdd7b330-d13c-47ec-b4e9-d6be2cead78e","0","1","10000000","2000000","1732624176115","1732624178521","70001","193746262","529869168","0.7276018035857064","0.9270627396934565","0"
"a4c9d3a6-0c76-458e-bfb4-254c94ef0654","0","1","10000","5000","1732630683102","1732630685528","70001","193290031","525802400","0.7316760446955435","0.926191147448548","0"
"1336b7b0-061a-4910-b46f-fb657949163f","0","1","10000","2000","1732630741266","1732630743646","70001","226064474","631277152","0.7287639804476771","0.9242486497934979","0"
"689e3f81-a956-4310-8839-a0a269541eb0","0","1","100000","50000","1732630799325","1732630801834","70001","163196872","433560048","0.7306186671114036","0.9262608456766099","0"
"315286b4-5f99-477b-bd8f-155b69a165f1","0","1","100000","20000","1732630857680","1732630860083","70001","129267715","324710880","0.7289293714352985","0.9255138986867961","0"
"d42ba58c-bf55-4a56-b6f2-b64eb3b5d851","0","1","1000000","500000","1732630915862","1732630918234","70001","226855140","631193832","0.7298437904644892","0.9251402738549739","0"
"24552834-95a1-4869-a5d0-3411ef4668fa","0","1","1000000","200000","1732630973972","1732630976399","70001","187950715","504709392","0.7327795575793848","0.9293436025534277","0"
"7b35aaaa-7cd5-4c84-82a5-1db8ac76d6fc","0","1","10000000","5000000","1732631032094","1732631034504","70001","184560789","496286384","0.732217071579561","0.9303416117676531","0"
"202eb73f-5938-402c-94de-9c78eed95651","0","1","10000000","2000000","1732631090467","1732631092835","70001","183137351","492229032","0.7299025143916685","0.9246329540595155","0"
