"ExperimentID","PercentageOfInc","ConstraintStrictness","WindowSizeMs","WindowSlideMs","StartTimeMs","CurrentTimeMs","NumberOfEvents","AvgMemory","MaxMemory","AvgCPU","MaxCPU","NumberOfInconsistencies"
"dbca5306-aae9-4ce0-abed-a11f20c85216","0","1","10","5","1732623755194","1732623761632","200001","258677692","643772224","0.46474421728832077","0.9213406813049032","0"
"08db3e67-b05c-44cf-a2da-e178deac1d0b","0","1","10","2","1732623814064","1732623820513","200001","261916608","643967488","0.46570565989461715","0.9240096628461474","0"
"3a5dce91-d0d5-44f7-a721-28aa9e935d0c","0","1","100","50","1732623871945","1732623878410","200001","258513028","643820440","0.46540304386489373","0.9247187258093592","0"
"d625c672-3409-4b0d-9d4b-aaf7ac19195a","0","1","100","20","1732623929959","1732623936405","200001","260733918","643958472","0.4682931031667078","0.9240138612020616","0"
"13f0d636-86f7-4b85-b17c-607f4293f726","0","1","1000","500","1732623988161","1732623994563","200001","258366737","643760672","0.46267927318091273","0.9251552623188826","0"
"fa0303bd-67bf-4551-8bfc-08bf2fce964f","0","1","1000","200","1732624046132","1732624052719","200001","259812467","643956576","0.46732268800857457","0.9274174945308995","0"
"bc3710d9-5933-478d-a332-96bf3ada9e9d","0","1","10000","5000","1732624104372","1732624110815","200001","257347006","643784352","0.46574163890703174","0.921249497946439","0"
"743fd906-1334-481b-871b-7c887e1d4d01","0","1","10000","2000","1732624162454","1732624168897","200001","258695447","643802448","0.46895061860383824","0.9223099957073008","0"
"fb7eecf5-7d82-4693-b8d1-f6e7ee946b14","0","1","10","5","1732630669413","1732630675819","200001","261101401","643912696","0.4688325487570018","0.9255105660836921","0"
"073872bc-da84-4867-962c-bed809b032ef","0","1","10","2","1732630727673","1732630734062","200001","258979519","643900384","0.46463753408769354","0.9237810464372114","0"
"d99dd3c3-64c9-4375-91e7-ed2ce7fe2bfb","0","1","100","50","1732630785704","1732630792076","200001","261319908","643863392","0.46375306447916514","0.9237973742414639","0"
"ad44eb58-ce5d-4366-9b9a-994a8dc44f57","0","1","100","20","1732630844034","1732630850450","200001","261153953","643827888","0.4656507128712067","0.9272009269298638","0"
"4ce2ca0a-9f09-4318-86ed-cecdfbe80578","0","1","1000","500","1732630902203","1732630908603","200001","258470026","643946032","0.46681469736388326","0.9247127744584919","0"
"38e76d2b-2601-406b-9041-3cda4dcd50bc","0","1","1000","200","1732630960357","1732630966759","200001","260519964","643906512","0.46783601962853166","0.922516871920858","0"
"c82cd097-1f85-4f1d-8278-6554caef1d7f","0","1","10000","5000","1732631018430","1732631024856","200001","259866257","643798432","0.46970607121625546","0.9279228059783586","0"
"6579c7b8-fcb2-40cf-9656-0771e0b47ad6","0","1","10000","2000","1732631076750","1732631083222","200001","257312019","643775680","0.46857340497552363","0.9223728429956077","0"
