"ExperimentID","PercentageOfInc","ConstraintStrictness","WindowSizeMs","WindowSlideMs","StartTimeMs","CurrentTimeMs","NumberOfEvents","AvgMemory","MaxMemory","AvgCPU","MaxCPU","NumberOfInconsistencies","AverageInconsistencies"
"5598db93-48e8-4c2a-a9c6-c7ba591cdab2","0","1","10000","5000","1732619551467","1732619558353","200001","324504055","644706624","0.49435554267050635","0.9227802935349533","0","0.0"
"ab0c761a-a922-482f-89bd-b51f667d01ce","0","1","10000","2000","1732619616016","1732619623233","200001","320571505","645807872","0.508612126446443","0.9219620273397252","0","0.0"
"c4433f31-3af4-49db-a404-073e47eaa043","0","1","100000","50000","1732619679302","1732619686188","200001","326020094","646429296","0.4955674063256766","0.9237644001866321","0","0.0"
"781abece-fbc9-4a6f-b22b-d18bca176eb4","0","1","100000","20000","1732619741825","1732619748889","200001","319422449","648760208","0.5030153781690495","0.9274331312433814","0","0.0"
"a559f5bb-14b3-43e2-9f48-e552d487a28b","0","1","1000000","500000","1732619805080","1732619812102","200001","331846854","650874880","0.49656156799717305","0.927789098989516","0","0.0"
"eb9dd810-be0c-4a4f-b127-e730697a26e0","0","1","1000000","200000","1732619867929","1732619875075","200001","341193851","649682608","0.503598741385012","0.9249246134738993","0","0.0"
"bb1a7613-5f41-4ee6-83ba-5412d2457afc","0","1","10000000","5000000","1732619930785","1732619937756","200001","346201299","687736112","0.4977217262219142","0.9270965676097218","0","0.0"
"5d5dc2fc-4ab9-4428-a031-1eafaebc240b","0","1","10000000","2000000","1732619994241","1732620001281","200001","378570131","864873408","0.4969770610938214","0.9230275701672009","0","0.0"
"734b3f7d-e7b0-49b4-b7f7-05fbf064890d","0","1","10000","5000","1732626503093","1732626509960","200001","323988929","644618320","0.49468176699998084","0.9267030920025113","0","0.0"
"066a2d1c-a2e4-4382-a028-f2ff0e9bf725","0","1","10000","2000","1732626566253","1732626573344","200001","320835243","645796448","0.5046776493976984","0.9248325154460871","0","0.0"
"0bca4b11-26cf-4534-a9b0-4007e59be0cf","0","1","100000","50000","1732626630018","1732626636889","200001","326081119","646873448","0.494738353868466","0.9228176164487879","0","0.0"
"ccdb7118-add2-4cf5-8f26-2b2eef2b294d","0","1","100000","20000","1732626693195","1732626700216","200001","319265484","648925784","0.5030047468718875","0.9220787260219913","0","0.0"
"34da8c66-3f04-454e-902f-6e0f3b514eaa","0","1","1000000","500000","1732626757821","1732626764932","200001","333277757","650701312","0.49748400722483116","0.9303730172118535","0","0.0"
"ac89e717-16b6-4c34-9787-e2545f042446","0","1","1000000","200000","1732626821162","1732626828295","200001","340119962","647158240","0.5052756066808006","0.9244733866577327","0","0.0"
"6fcafc24-a447-4068-a6dd-0730871e9a43","0","1","10000000","5000000","1732626884994","1732626892095","200001","358991658","831155072","0.4924107772215256","0.926001645454185","0","0.0"
"d95af9a8-8c61-4f6b-a0ad-05413e5ba6a7","0","1","10000000","2000000","1732626948765","1732626955833","200001","387969254","865024000","0.49982661190174865","0.9156798837497978","0","0.0"
