"ExperimentID","PercentageOfInc","ConstraintStrictness","WindowSizeMs","WindowSlideMs","StartTimeMs","CurrentTimeMs","NumberOfEvents","AvgMemory","MaxMemory","AvgCPU","MaxCPU","NumberOfInconsistencies","AverageInconsistencies"
"91cc008a-30f1-4435-ae47-e4675ece4f81","0","1","10","5","1732201668143","1732201700496","1900001","324571614","644558048","0.43482517541313087","0.9204930407937927","1656","8.715784886429007E-4"
"640fb6fb-26fd-4ed4-9a24-8ede8825b737","0","1","10","2","1732201746686","1732201780285","1900001","329659569","646423128","0.4577384456818055","0.9210721808949087","1656","8.715784886429007E-4"
"7f67f53f-771c-4615-a4b6-4e875f19da6e","0","1","100","50","1732201827925","1732201861456","1900001","328583333","644614664","0.4554090107310131","0.9217358566337032","1656","8.715784886429007E-4"
"01288cc1-e85d-40a9-ac92-675c9dc2fa6e","0","1","100","20","1732201910383","1732201947581","1900001","329581762","645759680","0.5021820445137675","0.9197985877759759","1656","8.715784886429007E-4"
"9a567a75-3234-4ef2-a825-4dd4f37eff70","0","1","1000","500","1732202001002","1732202040823","1900001","328893053","644872864","0.5316677333989238","0.9195669418052708","1656","8.715784886429007E-4"
"b1690378-6935-4768-82d4-15435b2d1eb6","0","1","1000","200","1732202123366","1732202174374","1900001","328931992","646388560","0.6344405016928734","0.9207883366627114","1656","8.715784886429007E-4"
"31460d00-59ba-475b-9906-6f7e918d6494","0","1","10000","5000","1732202421260","1732202473347","1900001","329341876","645481848","0.6350974649750228","0.9229200487012987","1656","8.715784886429007E-4"
"925a566f-98f5-4e4f-bb5d-df548a1f5a5a","0","1","10000","2000","1732203087130","1732203169121","1900001","330860381","648101944","0.7630568129246755","0.9188692271901782","1656","8.715784886429007E-4"
"7f1bbb8a-2148-4376-993e-6bb860bbb8c5","0","1","10","5","1732204410808","1732204443610","1900001","327301168","646241128","0.43914464717503193","0.9211983133496044","1656","8.715784886429007E-4"
"7e99cfb4-3f8c-4d58-a052-7102739ee387","0","1","10","2","1732204489750","1732204523703","1900001","329497061","649840680","0.45570794921509633","0.9212751749819656","1656","8.715784886429007E-4"
"bc54eb06-8656-4a7f-abc4-5f78d9487996","0","1","100","50","1732204571221","1732204604645","1900001","328716602","644740448","0.4527948616045728","0.9212175561239567","1656","8.715784886429007E-4"
"61ff2d5f-f8ee-484e-9279-e710e4da35da","0","1","100","20","1732204653560","1732204690521","1900001","329275753","646000040","0.5042119679451146","0.9206582002258281","1656","8.715784886429007E-4"
"4f076db3-7f6d-4101-8852-760411f93432","0","1","1000","500","1732204743929","1732204783455","1900001","328686220","644824048","0.5318573917661557","0.9201410875541348","1656","8.715784886429007E-4"
"f5eab432-3a8a-408f-a9b5-828383092742","0","1","1000","200","1732204865376","1732204916386","1900001","329028559","646497520","0.6349618878037214","0.9197500498235364","1656","8.715784886429007E-4"
"685de3f4-948d-4606-b118-bd91e3360897","0","1","10000","5000","1732205162901","1732205214754","1900001","325798469","645576288","0.6343810744517296","0.9228396715213947","1656","8.715784886429007E-4"
"622a3249-cbcb-45b6-94fd-0af426b8e2ed","0","1","10000","2000","1732205828509","1732205910277","1900001","330802558","648433112","0.7622153578913512","0.9218621647972853","1656","8.715784886429007E-4"
"8fb2f6cf-65af-4973-a965-e2339aaac5c6","0","1","10","5","1732207152765","1732207185360","1900001","327031220","644676128","0.4370568124902804","0.9220507895805505","1656","8.715784886429007E-4"
"95f97383-ac60-4c91-ac9e-438747c5da15","0","1","10","2","1732207231507","1732207265487","1900001","327731251","646041072","0.4612306364200325","0.9239473176999679","1656","8.715784886429007E-4"
"e1ff38ae-b7fb-40cc-b7c4-704fc126c191","0","1","100","50","1732207313041","1732207346733","1900001","328795683","644755024","0.4562571433096998","0.9238219256124359","1656","8.715784886429007E-4"
"b63bb9bf-e9cf-4d93-b8bc-a8120ddb53f1","0","1","100","20","1732207395406","1732207432072","1900001","327404339","645655064","0.4986891562179874","0.9267109813955282","1656","8.715784886429007E-4"
"0ddf3c4d-39b8-43f0-bc66-2255ab48fb9a","0","1","1000","500","1732207485138","1732207524853","1900001","324419909","645794400","0.5308626491412081","0.9214054917066866","1656","8.715784886429007E-4"
"a7244a6e-6996-4ebe-930e-d52b14028a44","0","1","1000","200","1732207606839","1732207657652","1900001","328900105","646515424","0.6338339200914566","0.9216723980791471","1656","8.715784886429007E-4"
"86a6ac73-fb03-454e-81fc-137d579cf00a","0","1","10000","5000","1732207904419","1732207956392","1900001","329402347","645921504","0.6319516969309971","0.9229363417482304","1656","8.715784886429007E-4"
"ff23ef72-2a4f-42ff-a0b7-dfe069cd9cd0","0","1","10000","2000","1732208570223","1732208651955","1900001","330445083","647867528","0.762923915678614","0.9212644250281418","1656","8.715784886429007E-4"
