"ExperimentID","PercentageOfInc","ConstraintStrictness","WindowSizeMs","WindowSlideMs","StartTimeMs","CurrentTimeMs","NumberOfEvents","AvgMemory","MaxMemory","AvgCPU","MaxCPU","NumberOfInconsistencies","AverageInconsistencies"
"a6474ffb-57c5-41e0-9936-0479c8940161","0","1","10","5","1724832491098","1724832494891","100001","1090519040","1090519040","0.5575271526741455","0.9254668433378528","94085","0.9408405915940841"
"f3f76dc1-627f-47d4-af88-a8e573eb1480","0","1","10","2","1724832553409","1724832557666","100001","1090519040","1090519040","0.5964414048466241","0.930156635924713","94867","0.948660513394866"
"a4b143b6-fdd3-4c3c-9fa8-304b4bdfb265","0","1","100","50","1724832625740","1724832634318","100001","1090519040","1090519040","0.7651941215908437","0.9285045533613016","99049","0.990480095199048"
"9398206d-8b92-4ab7-b3d0-8b8747f51648","0","1","100","20","1724832737610","1724832753034","100001","1319407470","1342177280","0.8572913314585169","0.9287242777236107","99182","0.991810081899181"
"27ec2633-bf6c-46fa-ab6b-230ee737f491","0","1","1000","500","1724833312483","1724833382470","100001","2242648098","2315255808","0.9611136798413428","0.9662858478704444","99797","0.997960020399796"
"690e7d1d-392e-41df-94f0-9f1dc52dddb0","0","1","1000","200","1724835520518","1724835689087","100001","3309914737","3430940672","0.9796953604543726","0.9840283690994076","99797","0.997960020399796"
"6f05dfb6-fc7b-4646-b042-7094370bcacf","0","1","10000","5000","1724847370533","1724847831383","100001","3680048297","3976200192","0.9872461464397226","0.9897473413502814","99923","0.999220007799922"
"fb57ed73-be9b-4eb1-9fd5-820b1e3bc663","0","1","10000","2000","1724896201885","1724897357425","100001","4095204744","5813305344","0.9916397844125593","0.9932713247313146","99936","0.999350006499935"
