"ExperimentID","PercentageOfInc","ConstraintStrictness","WindowSizeMs","WindowSlideMs","StartTimeMs","CurrentTimeMs","NumberOfEvents","AvgMemory","MaxMemory","AvgCPU","MaxCPU","NumberOfInconsistencies","AverageInconsistencies"
"960573c1-b4b2-48ec-ab82-9ebd1fd33fc8","0","1","10000","5000","1724832517563","1724832521762","100001","1271290056","1577058304","0.732339382281296","0.9303088731908654","99992","0.999910000899991"
"070fd6fc-2716-4071-bc50-864387a3386f","0","1","10000","2000","1724832580973","1724832585890","100001","1295457059","1577058304","0.7652026792002011","0.93052541648868","99992","0.999910000899991"
"60075b15-0c0e-429e-bdd0-5cc9b5be7bfd","0","1","100000","50000","1724832657121","1724832671329","100001","1907616485","2449473536","0.8995477766386881","0.9301080279601779","99992","0.999910000899991"
"0418d432-91eb-4e81-9855-fdc78233bd42","0","1","100000","20000","1724832775665","1724832802803","100001","2797930898","3305111552","0.94014381838402","0.9487306485476852","99992","0.999910000899991"
"28ab7e8e-1291-492b-a1a3-72007b094b6f","0","1","1000000","500000","1724833405185","1724833900964","100001","4704823034","6031409152","0.9894228302719934","0.9938995270883487","99992","0.999910000899991"
"d7cfc194-cd5b-4142-9a29-4701fc654b48","0","1","1000000","200000","1724835712081","1724836831453","100001","9438079391","11190403072","0.9901494450762821","0.9957237085394812","99992","0.999910000899991"
"683ce732-88cc-4010-83b0-7bd23db36540","0","1","10000000","5000000","1724847854478","1724863979035","49006","9384502802","16106127360","0.9842205835143416","0.9962477215559266","48997","0.9998163490184875"
"7f56c40f-3d16-4d0c-98d8-1e26ba7750a6","0","1","10000000","2000000","1724897380516","1724907223256","42245","7714881748","16106127360","0.983325670678499","0.9960325600971899","42236","0.9997869570363357"
