"ExperimentID","PercentageOfInc","ConstraintStrictness","WindowSizeMs","WindowSlideMs","StartTimeMs","CurrentTimeMs","NumberOfEvents","AvgMemory","MaxMemory","AvgCPU","MaxCPU","NumberOfInconsistencies"
"ea3c8775-60ff-4343-8a1a-c53fd889ba6b","0","1","10000","5000","1685191537812","1685191598033","1900001","1090519040","1090519040","0.6780683434260394","0.9287082500685516","0"
"fd0847dc-7cbc-4f30-9bb3-9eb1b0aa10a9","0","1","10000","2000","1685191605235","1685191666988","1900001","1090519040","1090519040","0.6812520057174973","0.9285720036228238","0"
"516fde89-27aa-426e-b8fd-0ce5d631296f","0","1","100000","50000","1685191674140","1685191736175","1900001","1090519040","1090519040","0.6831940531285511","0.9290820674172033","0"
"9edc5f76-7de4-424d-8381-c532583930ee","0","1","100000","20000","1685191743311","1685191805417","1900001","1090519040","1090519040","0.6834256483042415","0.9301082846408163","0"
"b41f6932-0089-4bef-9baa-e77dbf80eabb","0","1","1000000","500000","1685191812701","1685191874227","1900001","1090519040","1090519040","0.6797522253397345","0.9302875943092874","0"
"3c51b573-dac0-419c-b160-37ee6246317d","0","1","1000000","200000","1685191881429","1685191943406","1900001","1090519040","1090519040","0.6813105943444251","0.9356327724525844","0"
"49e293c7-4e3f-4a26-9402-484fb705cb38","0","1","10000000","5000000","1685191950674","1685192013041","1900001","1090519040","1090519040","0.6837190906202536","0.9307138790294249","0"
"7cadc46f-d924-411e-a3ff-f46ae4035c8e","0","1","10000000","2000000","1685192020285","1685192082155","1900001","1090519040","1090519040","0.6824207672085568","0.9352365772355092","0"
"6bdd7817-e426-4aae-a3fc-d3b30e8f9b85","0","1","10000","5000","1685580894431","1685580955818","1900001","1090519040","1090519040","0.6767673397228313","0.9301858785858276","0"
"1eb7f4e8-1570-4b19-bdcb-90fb8d55733b","0","1","10000","2000","1685581162342","1685581222850","1900001","1090519040","1090519040","0.6772191580503292","0.934842362229263","0"
"2158ddf2-75b7-45a1-b7ed-8f7a7ea4e0b0","0","1","100000","50000","1685581429075","1685581488682","1900001","1090519040","1090519040","0.671472181579415","0.9318953114421124","0"
"9fc13762-f04d-4096-aaea-14e16800803a","0","1","100000","20000","1685581695329","1685581756920","1900001","1090519040","1090519040","0.6801936143800924","0.9312636259112738","0"
"51dd110a-f80f-4735-ac5d-e8c1fc3e0e9f","0","1","1000000","500000","1685581963499","1685582024048","1900001","1090519040","1090519040","0.67825279859558","0.9331786430015528","0"
"313d7ad8-9f9a-4c37-aedc-aa1f40f3a8a1","0","1","1000000","200000","1685582229927","1685582290050","1900001","1090519040","1090519040","0.6744951925713671","0.9319705258218967","0"
"8ceda790-5be2-4f7e-80d0-9625aa3470c1","0","1","10000000","5000000","1685582496906","1685582558519","1900001","1090519040","1090519040","0.6794709419181121","0.9375467192912763","0"
"230860f4-ad01-4410-98ee-0d4dd9aba756","0","1","10000000","2000000","1685582764250","1685582823909","1900001","1090519040","1090519040","0.6730916019046064","0.9322946590034578","0"
