"ExperimentID","PercentageOfInc","ConstraintStrictness","WindowSizeMs","WindowSlideMs","StartTimeMs","CurrentTimeMs","NumberOfEvents","AvgMemory","MaxMemory","AvgCPU","MaxCPU","NumberOfInconsistencies"
"7b8f8a85-370d-4ce5-ab07-90caeeaba4b1","0","1","10000","5000","1685580828205","1685580830589","70001","1090519040","1090519040","0.7741470436468344","0.9296544304909107","0"
"28a41fdd-e341-4dad-8b03-d0142493c208","0","1","10000","2000","1685581096094","1685581098490","70001","1090519040","1090519040","0.7751472795511924","0.9288358978842455","0"
"f98e6232-6ed1-4c4f-bd75-b55ef2af3842","0","1","100000","50000","1685581362812","1685581365298","70001","1090519040","1090519040","0.7800924467881571","0.9298426802232926","0"
"38238129-aad9-4e04-97b7-5c8cf1d14ed9","0","1","100000","20000","1685581628746","1685581631107","70001","1090519040","1090519040","0.772789254485233","0.9295737976339894","0"
"f86cba0e-29e9-46c0-8f63-e4f4d2ac1a60","0","1","1000000","500000","1685581896745","1685581899261","70001","1090519040","1090519040","0.7819425530714594","0.9248399391591942","0"
"b03ec1a0-5d2f-44ce-b571-63ec6be3ca83","0","1","1000000","200000","1685582164129","1685582166651","70001","1090519040","1090519040","0.7852111031643342","0.9302956121226187","0"
"76ac8dbe-61e1-456f-a115-4b3561090eaa","0","1","10000000","5000000","1685582430435","1685582432810","70001","1090519040","1090519040","0.7734520324173524","0.9291963916172301","0"
"a7854ff4-9fb5-4a4c-bfc4-8f924884c9eb","0","1","10000000","2000000","1685582698537","1685582701012","70001","1090519040","1090519040","0.7802913876627692","0.9312709794693936","0"
"bdf7a52b-027a-4cbd-9b70-2414d61900fd","0","1","10000","5000","1685602774791","1685602777200","70001","1090519040","1090519040","0.7702805772528437","0.9257211009756773","0"
"9e15055e-2e3f-4504-bb06-48da713c63d4","0","1","10000","2000","1685602784225","1685602786626","70001","1090519040","1090519040","0.771583796195006","0.9271438992700793","0"
"b5b4b5a8-11f4-4bfe-b27c-ba81ec555930","0","1","100000","50000","1685602793716","1685602796142","70001","1090519040","1090519040","0.7725853361280887","0.9264551399574942","0"
"112f509d-8ce7-4a54-8838-49a79ef9e3ae","0","1","100000","20000","1685602803235","1685602805649","70001","1090519040","1090519040","0.7739153065743225","0.9301292354615521","0"
"ab3db363-a719-4bbb-96c7-aaba9dbbb9eb","0","1","1000000","500000","1685602812725","1685602815205","70001","1090519040","1090519040","0.7755548512125501","0.926166482332568","0"
"272fb773-dfab-444c-82b4-c58deebdbddb","0","1","1000000","200000","1685602822263","1685602824645","70001","1090519040","1090519040","0.7722428175542578","0.9297847795840011","0"
"072b2ad2-194f-43bf-ae3d-fcebff8d2699","0","1","10000000","5000000","1685602831749","1685602834149","70001","1090519040","1090519040","0.7737050769679551","0.9313166742949689","0"
"e45cec27-7c96-4a70-948b-ca4e17f150db","0","1","10000000","2000000","1685602841198","1685602843576","70001","1090519040","1090519040","0.7690077658597322","0.927459250226543","0"
