"ExperimentID","PercentageOfInc","ConstraintStrictness","WindowSizeMs","WindowSlideMs","StartTimeMs","CurrentTimeMs","NumberOfEvents","AvgMemory","MaxMemory","AvgCPU","MaxCPU","NumberOfInconsistencies",AverageInconsistencies
"75244aa5-a7d4-4e81-9089-46c815a3e503","0","1","10000","5000","1684950904884","1684950937072","1900001","1090519040","1090519040","0.4414036818397011","0.9256545433758051","0",0.0
"f83075f9-8dac-4dc2-baf5-acd4cb8bdedb","0","1","10000","2000","1684951058854","1684951092319","1900001","1090519040","1090519040","0.4604549512525848","0.9288940632260205","0",0.0
"266896cf-5581-4de1-be28-360dc626de42","0","1","100000","50000","1684951222974","1684951255412","1900001","1090519040","1090519040","0.4469930252147477","0.935189689974639","0",0.0
"08d11988-a74e-4aef-9db8-7ca466b23d01","0","1","100000","20000","1684951377669","1684951411497","1900001","1090519040","1090519040","0.46577794285342095","0.9305055919187755","0",0.0
"435fcf6e-1647-4a64-be2a-edfd36568aaf","0","1","1000000","500000","1684951542149","1684951576276","1900001","1090519040","1090519040","0.4682408497782897","0.9316756587692548","0",0.0
"2f42fa82-597c-40d3-a737-342f3e45fc4b","0","1","1000000","200000","1684951695901","1684951731008","1900001","1546895561","1577058304","0.4794898382365747","0.9296710587698656","0",0.0
"f800b7a9-49c9-48cc-8fc0-b2a5c1331038","0","1","10000000","5000000","1684951853188","1684951886473","1900001","2073138942","2281701376","0.44667405396260884","0.926663151526049","0",0.0
"1a801d68-957f-425e-985d-dc349aca60eb","0","1","10000000","2000000","1684952006121","1684952040624","1900001","2600205899","3279945728","0.45958456012264304","0.9311959080139082","0",0.0
dc8c0f69-1176-4b10-99cf-a4cb03a10874,0,1,10000,5000,1685657745354,1685657778537,1900001,1090519040,1090519040,0.4460937740088784,0.9269392701422985,0,0.0
9fb8c3c2-d493-4569-a650-46243f5b8feb,0,1,10000,2000,1685657830877,1685657864467,1900001,1090519040,1090519040,0.46308153945926017,0.9301380677712431,0,0.0
e1aa38b2-8e58-4399-b771-3cf155f634a0,0,1,100000,50000,1685657917809,1685657952561,1900001,1090519040,1090519040,0.45130450772561714,0.9267519920497301,0,0.0
a7e0f8f7-435a-455c-9c52-d5e91b086e12,0,1,100000,20000,1685658008282,1685658044137,1900001,1090519040,1090519040,0.46828485462542985,0.9303740342262979,0,0.0
2695103a-c484-4e03-9be0-1c52e9334015,0,1,1000000,500000,1685658100162,1685658136615,1900001,1090519040,1090519040,0.46878791477822174,0.9317704054986786,0,0.0
96ee1f25-fb93-49ca-a39a-6f71aafe0f16,0,1,1000000,200000,1685658191057,1685658227395,1900001,2518437217,2625634304,0.4617260933318085,0.9315352102772707,0,0.0
91906cea-29c4-411b-ac94-b1e4d4fe7eeb,0,1,10000000,5000000,1685658283394,1685658319073,1900001,2040221086,2281701376,0.4503269683937573,0.9313278845800983,0,0.0
33c25927-476b-4a1a-bccd-76a16bdb8f5d,0,1,10000000,2000000,1685658374806,1685658412054,1900001,3237336394,5486149632,0.46373937756519873,0.9256808683495942,0,0.0
