"ExperimentID","PercentageOfInc","ConstraintStrictness","WindowSizeMs","WindowSlideMs","StartTimeMs","CurrentTimeMs","NumberOfEvents","AvgMemory","MaxMemory","AvgCPU","MaxCPU","NumberOfInconsistencies","AverageInconsistencies",DummyStartTimeMs,DummyCurrentTimeMs
"e089860d-f2f9-4b14-bf94-0b0c99cab6db","0","1","10000","5000","1685555362897","1685555370456","70001","2202361377","3271557120","0.8568614626154228","0.9338912133891213","21","2.999957143469379E-4",1685403091112,1685403092453
"880441ac-8f38-452f-9c38-bf0d3984186f","0","1","10000","2000","1685555702858","1685555710472","70001","2121164167","3573547008","0.8625555913053166","0.9290266443535551","21","2.999957143469379E-4",1685403099196,1685403100604
"a473391c-c215-464f-92e7-81a8e70349ae","0","1","100000","50000","1685556040539","1685556047950","70001","2071677719","3045064704","0.8577232229304748","0.919731082174182","21","2.999957143469379E-4",1685403107334,1685403108644
"e5f57829-6d82-4c37-a4cb-77a895e948db","0","1","100000","20000","1685556379915","1685556387501","70001","2377513489","3548381184","0.8558080536606941","0.9317367437336294","21","2.999957143469379E-4",1685403115381,1685403116748
"1a423f3d-7797-4144-8915-948d0822f0cb","0","1","1000000","500000","1685556718394","1685556725711","70001","1941924224","2592079872","0.8632809294615279","0.9311356975413325","21","2.999957143469379E-4",1685403123482,1685403124763
"0eeff874-1ed7-48f8-95aa-622a83639ebd","0","1","1000000","200000","1685557060659","1685557067979","70001","1928016590","2566914048","0.8601254464523225","0.9290420129420773","21","2.999957143469379E-4",1685403131509,1685403132806
"7f045aa1-8312-4634-a51f-72d50df48f9c","0","1","10000000","5000000","1685557396581","1685557403865","70001","1958647035","2617245696","0.8615228525330667","0.9290923338521078","21","2.999957143469379E-4",1685403139535,1685403140804
"fc5561f7-7f12-4fd5-811a-fb5e1c6cc965","0","1","10000000","2000000","1685557735183","1685557742603","70001","1891811875","2508193792","0.8666615327625846","0.9309107875263124","21","2.999957143469379E-4",1685403147531,1685403148808
"e1d842a1-cddc-4423-b98e-5d8b6ae57f8e","0","1","10000","5000","1685602540931","1685602548823","70001","2070816461","3103784960","0.8503125333570278","0.9098178531527347","21","2.999957143469379E-4",1685403091112,1685403092453
"71251d31-3a14-4242-a483-5eefc2be92fd","0","1","10000","2000","1685602556024","1685602563614","70001","2146052092","3640655872","0.8592653420984656","0.9229446142435132","21","2.999957143469379E-4",1685403099196,1685403100604
"2d584d4a-bd0d-4d40-92d1-d942b9aa4e3f","0","1","100000","50000","1685602570797","1685602578045","70001","2096695426","3087007744","0.8559589409885998","0.9227386811612817","21","2.999957143469379E-4",1685403107334,1685403108644
"70b9224e-22df-487a-a2d7-706e2a9d71af","0","1","100000","20000","1685602585169","1685602592635","70001","2428056048","3632267264","0.8558176981194613","0.9282813175125469","21","2.999957143469379E-4",1685403115381,1685403116748
"4f3681ef-dd46-4658-aeb0-d40c0ec6c9d2","0","1","1000000","500000","1685602599827","1685602607111","70001","1905719509","2533359616","0.858892676363137","0.9226798918102465","21","2.999957143469379E-4",1685403123482,1685403124763
"7d65f041-a46a-44e3-9e2d-5daf7e4857fd","0","1","1000000","200000","1685602614220","1685602621527","70001","1958647035","2617245696","0.8613385139885179","0.9291451539627016","21","2.999957143469379E-4",1685403131509,1685403132806
"ef870d57-ea2b-4cf0-995c-e587a5836e3b","0","1","10000000","5000000","1685602628619","1685602635972","70001","1928016590","2566914048","0.8617369062659107","0.935240621447518","21","2.999957143469379E-4",1685403139535,1685403140804
"73ae8966-abcb-4e9f-9ce8-2fa107b38997","0","1","10000000","2000000","1685602643091","1685602650374","70001","2015847896","2483027968","0.8615848077178866","0.9300364525908081","21","2.999957143469379E-4",1685403147531,1685403148808
