"ExperimentID","PercentageOfInc","ConstraintStrictness","WindowSizeMs","WindowSlideMs","StartTimeMs","CurrentTimeMs","NumberOfEvents","AvgMemory","MaxMemory","AvgCPU","MaxCPU","NumberOfInconsistencies","AverageInconsistencies"
"7de2c402-5fde-423a-ba06-01b898780619","0","25","10","5","1729097049454","1729097065693","200001","1090519040","1090519040","0.8617279272726177","0.9310144418765663","10527","0.05263473682631587"
"1ae88167-9587-4a55-ba9c-2cbf609db61b","0","25","10","2","1729097072763","1729097089425","200001","1090519040","1090519040","0.8644781414557934","0.9322061639364951","10527","0.05263473682631587"
"ae384016-af48-4e67-b003-491f70802773","0","25","100","50","1729097096474","1729097114132","200001","1090519040","1090519040","0.8710796933803288","0.9306252131474142","10527","0.05263473682631587"
"cf1f5e04-52d6-46ab-8287-1f8231f8f17c","0","25","100","20","1729097121207","1729097141436","200001","1090519040","1090519040","0.8855222033847996","0.9304839648577461","10527","0.05263473682631587"
"febb44d8-9413-47a2-a31a-7e62a2c0414c","0","25","1000","500","1729097148491","1729097191520","200001","1090519040","1090519040","0.9395625333616405","0.9428999690706554","12421","0.062104689476552614"
"64929639-f781-486b-ae3b-9aed258d1d54","0","25","1000","200","1729097198567","1729097273120","200001","1090519040","1090519040","0.9614184491019495","0.964667096017507","12421","0.062104689476552614"
"c0e1570b-66cf-4b14-9918-a1eb348a3461","0","25","10000","5000","1729097280179","1729097880182","196166","1207073592","1308622848","0.9891796114819235","0.9917916876929185","12182","0.06210046593191481"
"afb48710-33a8-445a-8f22-fa20705a3780","0","25","10000","2000","1729097887278","1729098487286","77553","1187215018","1308622848","0.9886639278649448","0.9942557453473142","4816","0.062099467460962184"
"16616130-7e2a-4819-abd7-81852a5326a5","0","25","10","5","1729104817085","1729104833458","200001","1090519040","1090519040","0.8618576906194043","0.9317543801140565","10527","0.05263473682631587"
"61b74b47-0a57-4476-8c59-a1464d7de462","0","25","10","2","1729104840471","1729104857276","200001","1090519040","1090519040","0.8631804649248754","0.9320874925385484","10527","0.05263473682631587"
"6cb46d19-1c8a-4f03-bd52-0783439f6fb2","0","25","100","50","1729104864349","1729104882280","200001","1090519040","1090519040","0.872419291760922","0.9291800988218514","10527","0.05263473682631587"
"5f83b3df-3cff-4bf8-b847-cd71dbf23b43","0","25","100","20","1729104889322","1729104909343","200001","1090519040","1090519040","0.8836791469028104","0.9286887927034284","10527","0.05263473682631587"
"698e98f5-2b47-4eb5-87e8-a9ec956c0581","0","25","1000","500","1729104916343","1729104960757","200001","1090519040","1090519040","0.9346777182372487","0.9377331195834079","12421","0.062104689476552614"
"7d947907-7004-4ef4-a055-cb7332df92b1","0","25","1000","200","1729104967837","1729105042863","200001","1090519040","1090519040","0.9576362703339577","0.9623296678137143","12421","0.062104689476552614"
"8bdd8da7-41ac-4f55-8fc4-869f03ac87b2","0","25","10000","5000","1729105049894","1729105649897","194356","1110794717","1308622848","0.9880277676051188","0.991267450705401","12070","0.06210253349523555"
"c19259b5-790a-4200-ab9f-339efd316291","0","25","10000","2000","1729105657013","1729106257018","76489","1090519040","1090519040","0.9880136211060072","0.9938225040423858","4749","0.0620873589666488"
