"ExperimentID","PercentageOfInc","ConstraintStrictness","WindowSizeMs","WindowSlideMs","StartTimeMs","CurrentTimeMs","NumberOfEvents","AvgMemory","MaxMemory","AvgCPU","MaxCPU","NumberOfInconsistencies","AverageInconsistencies",DummyStartTimeMs,DummyCurrentTimeMs
"38d8b848-4aae-4b84-b924-f5b462e5a718","0","1","10000","5000","1685122000294","1685122057238","70001","1090519040","1090519040","0.5542830666827411","0.928022345506461","21","2.999957143469379E-4",1685403091112,1685403092453
"86091de9-8169-4afa-a786-239846ff4a82","0","1","10000","2000","1685122239722","1685122296598","70001","1160828471","1308622848","0.5570196419759984","0.9356808599561274","21","2.999957143469379E-4",1685403099196,1685403100604
"cafd49ac-823f-4fa4-807e-80185fcb20f4","0","1","100000","50000","1685122479141","1685122535922","70001","1090519040","1090519040","0.5536371347745226","0.9286721727945347","21","2.999957143469379E-4",1685403107334,1685403108644
"bd0a69ba-62d7-4eff-b00e-f220f56c74be","0","1","100000","20000","1685122719734","1685122776700","70001","1090519040","1090519040","0.5555739189682412","0.9318415615437593","21","2.999957143469379E-4",1685403115381,1685403116748
"d3fb4fc9-9d50-4834-baad-ae2107476b37","0","1","1000000","500000","1685122960759","1685123017707","70001","1090519040","1090519040","0.5557696683372686","0.9308405066067219","21","2.999957143469379E-4",1685403123482,1685403124763
"5e6b7d2c-2f15-490f-9230-8678ea5b2ce8","0","1","1000000","200000","1685123203489","1685123260377","70001","1090519040","1090519040","0.5524392055901503","0.9291778251244309","21","2.999957143469379E-4",1685403131509,1685403132806
"aaec3b6a-1f1a-4d4e-afc2-12219c707718","0","1","10000000","5000000","1685123442271","1685123499181","70001","1090519040","1090519040","0.5552841366831627","0.9355651121807518","21","2.999957143469379E-4",1685403139535,1685403140804
"b4955fac-f71a-4383-bb6a-70d33d85e753","0","1","10000000","2000000","1685123684088","1685123741090","70001","1090519040","1090519040","0.5552311821762441","0.9293442925423491","21","2.999957143469379E-4",1685403147531,1685403148808
"1a346fd9-f751-48bf-804a-d297db1bda91","10","1","1000000","200000","1685179233329","1685179273321","70001","1090540850","1308622848","0.5854203101117352","0.9329629020993385","52963","0.7566034770931844",,
"f1a3fe36-9413-4d9c-ad76-b47152c5786c","10","1","100000","20000","1685179280441","1685179320864","70001","1290341216","1677721600","0.589057661919295","0.9335344649824727","52963","0.7566034770931844",,
"d925de4d-600d-4f52-b80c-3cd38826e62e","20","1","1000000","200000","1685179327966","1685179352074","70001","1323693605","1577058304","0.6152290329509561","0.9224560249876705","62379","0.8911158412022685",,
"bf6e86da-230e-467b-8fc9-8b59a53147f3","20","1","100000","20000","1685179359152","1685179384094","70001","1333156299","2097152000","0.6218296945631262","0.9244437313454327","62379","0.8911158412022685",,
"c6badc05-3260-4e42-b71f-a36aa513fdb2","30","1","1000000","200000","1685179391240","1685179402333","70001","1270236167","1895825408","0.7218241298025565","0.9300490231018398","65082","0.9297295752917816",,
"4bd47d81-452a-45ce-a4ef-34a3ea32edae","30","1","100000","20000","1685179409495","1685179422003","70001","1497096718","2499805184","0.7419327886446442","0.9312092198432188","65082","0.9297295752917816",,
"2696808f-11a2-4fde-ac16-ed30a76891f0","40","1","1000000","200000","1685179429217","1685179439571","70001","1370112982","2055208960","0.7441221204847369","0.9308970536023954","66417","0.9488007314181226",,
"003dc4fa-3c6d-437c-94d2-03619b55f312","40","1","100000","20000","1685179446700","1685179459446","70001","1603553463","3036676096","0.7683390631030741","0.9284917696391132","66417","0.9488007314181226",,
"61107f39-e5d2-4ccb-9b6a-43dde330abe7","50","1","1000000","200000","1685179466557","1685179482067","70001","1433609164","2281701376","0.6921437749791346","0.9228208044291508","67188","0.9598148597877173",,
"4d7609cb-c378-46f2-9a90-61124ab1a561","50","1","100000","20000","1685179489217","1685179507049","70001","1701833350","3028287488","0.7065183322413334","0.9275485159014859","67188","0.9598148597877173",,
