"ExperimentID","PercentageOfInc","ConstraintStrictness","WindowSizeMs","WindowSlideMs","StartTimeMs","CurrentTimeMs","NumberOfEvents","AvgMemory","MaxMemory","AvgCPU","MaxCPU","NumberOfInconsistencies","AverageInconsistencies"
"e3a7a8e3-7bc3-413f-ba67-71aa6a319f56","0","1","10000","5000","1727344849810","1727344851204","70001","1090519040","1090519040","0.6564188204221257","0.9201859246164686","21","2.999957143469379E-4"
"9f9ac2d0-7bab-4ffc-ac9f-883e575e6de9","0","1","10000","2000","1727344884518","1727344886083","70001","1127767522","1308622848","0.6731904576327451","0.9233716962552259","21","2.999957143469379E-4"
"bcfc21a9-8c35-41bb-81d9-8443d4eacf38","0","1","100000","50000","1727344919049","1727344920434","70001","1090519040","1090519040","0.6501095231943217","0.9231317485049566","21","2.999957143469379E-4"
"1097ad42-7846-4c79-a1d3-1d928b2cdbce","0","1","100000","20000","1727344953565","1727344954971","70001","1090519040","1090519040","0.6558727452524329","0.9217363528441216","21","2.999957143469379E-4"
"724d8866-7a08-48e8-9ab7-2f4a3f638001","0","1","1000000","500000","1727344988069","1727344989424","70001","1090519040","1090519040","0.6501380353123936","0.9210655425836554","21","2.999957143469379E-4"
"3bcbec13-4d58-4d7a-8c24-0d79cd582e61","0","1","1000000","200000","1727345022584","1727345023949","70001","1090519040","1090519040","0.6540194616019886","0.9274031906883992","21","2.999957143469379E-4"
"90d06f25-011b-497b-9ab0-1f94ac2b0850","0","1","10000000","5000000","1727345056945","1727345058291","70001","1090519040","1090519040","0.6478399888421328","0.9245350184745385","21","2.999957143469379E-4"
"8d1ec55d-38a0-4bf5-a338-f255430dbffd","0","1","10000000","2000000","1727345091369","1727345092721","70001","1090519040","1090519040","0.6488572963694721","0.9218710428364948","21","2.999957143469379E-4"
