"ExperimentID","PercentageOfInc","ConstraintStrictness","WindowSizeMs","WindowSlideMs","StartTimeMs","CurrentTimeMs","NumberOfEvents","AvgMemory","MaxMemory","AvgCPU","MaxCPU","NumberOfInconsistencies"
"311bf517-de17-4046-a0e9-efa066c99a64","0","1","100","50","1684707386289","1684707402954","1000001","1090519040","1090519040","0.44314621973727103","0.9267377701657243","7830"
"e7bc5fb0-a4ef-494d-b914-aa83d34201a0","0","1","100","50","1684708102817","1684708119174","1000001","1090519040","1090519040","0.44442484494699186","0.9341300426901268","7830"
"cb75bc12-0c75-4008-9ab5-ad9b217b8dc7","0","1","100","50","1684708820469","1684708836816","1000001","1090519040","1090519040","0.4414401389901487","0.9300505075963021","7830"
"6992b522-434c-4620-84c3-33ad574891b1","0","1","100","20","1684709538758","1684709555696","1000001","1090519040","1090519040","0.4580587870651636","0.9290114049938147","7830"
"082e6b04-12bb-47c7-9dee-82d3e49754a8","0","1","100","20","1684710064283","1684710081230","1000001","1090519040","1090519040","0.45774383077107367","0.9266266929732618","7830"
"7f7d7b9a-7f38-4a42-bb22-97d26c4c6dcf","0","1","100","20","1684710590513","1684710607493","1000001","1090519040","1090519040","0.4596464996683165","0.9290025193808353","7830"
"a589f962-f980-4041-a870-a3d758835986","0","1","100","10","1684711115476","1684711133054","1000001","1090519040","1090519040","0.4728954374264751","0.9278910701369237","7830"
"151b7633-df9e-4561-9d9a-6832b7c702a9","0","1","100","10","1684711619758","1684711637420","1000001","1090519040","1090519040","0.47355921602711937","0.9255899579105209","7830"
"c4fdfee1-3edb-46e0-9bea-175f26226eb5","0","1","100","10","1684712129032","1684712146736","1000001","1090519040","1090519040","0.47848249449615615","0.9269811684716575","7830"
"50b6d8b9-f301-49b5-a6d9-f8530a75d392","0","1","500","250","1684712633792","1684712650229","1000001","1090519040","1090519040","0.4407654919545884","0.9244074994666627","7830"
"6fa97082-94a4-4927-a82b-906a556798f2","0","1","500","250","1684721066096","1684721082521","1000001","1090519040","1090519040","0.44426726286086987","0.9284907979145444","7830"
"a653ad8b-5339-4954-840c-7acfda82b7e2","0","1","500","250","1684729098614","1684729115011","1000001","1090519040","1090519040","0.4431709280200848","0.928629512422931","7830"
"eeabdbb2-280b-4a16-809b-fd33d13e0546","0","1","500","100","1684737551105","1684737568077","1000001","1090519040","1090519040","0.46043488042821146","0.9294348374944896","7830"
"ec0dc8fe-8b96-4b61-b15c-8983c8c45367","0","1","500","100","1684740335123","1684740351862","1000001","1090519040","1090519040","0.45559797557375364","0.9272671447349056","7830"
"098af824-6877-4001-a1dc-84178cf14663","0","1","500","100","1684740435190","1684740451982","1000001","1090519040","1090519040","0.4556956894122517","0.9299981094379921","7830"
"7f66b7e9-a4df-4ed3-b7d7-cf03785038a4","0","1","500","50","1684740528353","1684740546001","1000001","1090519040","1090519040","0.4738826568653296","0.9287873058987239","7830"
"365b0686-a435-4637-b98f-e90d9d863aca","0","1","500","50","1684740649039","1684740666541","1000001","1090519040","1090519040","0.46994219974081886","0.9281508406660073","7830"
"d577224d-99de-4241-b379-865dab0da419","0","1","500","50","1684740731210","1684740748713","1000001","1090519040","1090519040","0.4718963515454827","0.930945838817182","7830"
"c587b256-8ec0-475b-adff-42ffcf108821","0","1","1000","500","1684740930186","1684740946543","1000001","1090519040","1090519040","0.44301366079585214","0.9310795666791184","7830"
"dd2e5a81-cfda-4499-9135-c77eb9db8ffe","0","1","1000","500","1684741018399","1684741034751","1000001","1090519040","1090519040","0.44209674968005735","0.9271212736971519","7830"
"af2de361-ef80-4024-80ba-f9667e72ce59","0","1","1000","500","1684741156433","1684741172879","1000001","1090519040","1090519040","0.4413921442811579","0.9269670467245665","7830"
"ea120413-71b8-4cfb-8a1c-96002e8b772c","0","1","1000","200","1684741280298","1684741297301","1000001","1090519040","1090519040","0.45587920287505457","0.927349692338102","7830"
"4a888e84-c266-4002-81d3-790b26080a57","0","1","1000","200","1684741488047","1684741505020","1000001","1090519040","1090519040","0.4540454482248956","0.9311868084854139","7830"
"d22000e6-160c-4e94-831f-eac61456a96a","0","1","1000","200","1684741575054","1684741592010","1000001","1090519040","1090519040","0.45823402159032417","0.9292047020046608","7830"
"bc06e124-9303-4dbf-9b08-ae270fbea7a0","0","1","1000","100","1684741692758","1684741710378","1000001","1090519040","1090519040","0.47482203117466376","0.928215061940264","7830"
